,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
173,5444330,0.0,False,De Pijp - Rivierenbuurt,52.3458,4.8909,Entire home/apt,4,2,1,6,175.0,4,1125,True,0,0,4.67,False,43.75,700.0,0.07,0.14,0.2,4.99,0.0,875.0
174,5474153,0.17,False,De Baarsjes - Oud-West,52.37106,4.84848,Entire home/apt,2,1,2,7,133.0,4,30,True,5,0,4.62,False,66.5,532.0,0.06,0.23,0.13,4.99,0.0136986301369863,587.2602739726027
175,5519881,1.0,True,Westerpark,52.38055,4.87595,Entire home/apt,2,1,1,11,131.0,4,100,True,0,1,4.87,False,65.5,524.0,0.07,0.14,0.19,4.99,0.00821917808219178,659.1095890410959
176,5635872,0.18000000000000002,False,Oud-Noord,52.38468,4.91291,Entire home/apt,5,3,6,12,150.0,7,40,True,17,0,4.86,False,30.0,1050.0,0.09,0.19,0.22,4.99,0.4904109589041096,750.0
177,5655600,1.0,False,De Baarsjes - Oud-West,52.3695,4.86229,Entire home/apt,4,2,2,3,190.0,5,1125,True,0,0,5.0,False,47.5,950.0,0.07,0.12,0.19,4.99,0.0,950.0
178,5666746,0.17,False,IJburg - Zeeburgereiland,52.34965,5.00809,Entire home/apt,5,3,8,12,499.0,4,21,True,0,0,4.66,True,99.8,1996.0,0.11,0.17,0.24,10.99,0.26575342465753427,2495.0
179,5706436,1.0,False,Watergraafsmeer,52.35324,4.93751,Entire home/apt,4,2,3,11,275.0,4,19,True,0,0,4.89,False,68.75,1100.0,0.11,0.2,0.39,4.99,0.03287671232876712,1390.6849315068494
180,5781996,0.16000000000000003,False,Centrum-West,52.38069,4.88447,Entire home/apt,2,1,1,1,130.0,5,1125,True,0,1,4.74,False,65.0,650.0,0.06,0.19,0.15,4.99,0.00821917808219178,582.3287671232877
181,5819801,0.0,False,De Pijp - Rivierenbuurt,52.35544,4.90446,Entire home/apt,4,2,2,8,187.0,4,10,True,1,0,4.93,False,46.75,748.0,0.07,0.2,0.14,4.99,0.024657534246575342,935.8904109589041
182,5822367,0.43,False,Oud-Oost,52.36015,4.92919,Entire home/apt,2,1,1,10,120.0,14,30,True,0,0,4.72,False,60.0,1680.0,0.08,0.11,0.2,4.99,0.4246575342465753,600.0
183,5832006,0.48,False,Zuid,52.35471,4.86983,Entire home/apt,4,2,3,10,307.0,5,1125,True,0,0,4.88,False,76.75,1535.0,0.13,0.21,0.35000000000000003,4.99,0.06027397260273973,1536.164383561644
184,5836389,0.89,False,IJburg - Zeeburgereiland,52.36317,4.98578,Entire home/apt,4,2,4,11,275.0,4,1125,True,0,0,4.81,False,68.75,1100.0,0.09,0.22,0.27,4.99,0.057534246575342465,1413.6027397260275
185,5902525,0.46,False,De Baarsjes - Oud-West,52.35876,4.85966,Entire home/apt,4,2,3,8,175.0,4,1125,True,0,1,4.9,False,43.75,700.0,0.08,0.16,0.17,4.99,0.0136986301369863,1132.4520547945206
186,5962744,0.6200000000000001,True,Centrum-Oost,52.35989,4.89584,Private room,2,1,1,5,85.0,4,1125,True,0,0,4.86,False,42.5,340.0,0.06,0.12,0.15,4.99,0.0,425.0
187,6011262,0.0,False,Zuid,52.35458,4.88642,Entire home/apt,4,2,2,17,250.0,4,30,True,0,0,4.91,False,62.5,1000.0,0.05,0.22,0.21,4.99,0.6356164383561644,1250.0
188,6075433,0.89,False,De Baarsjes - Oud-West,52.37173,4.87109,Entire home/apt,4,2,3,13,350.0,5,28,True,0,1,4.79,True,87.5,1750.0,0.1,0.21,0.25,4.99,0.3561643835616438,1779.7260273972602
189,6085243,0.8300000000000001,True,De Baarsjes - Oud-West,52.36845,4.87291,Entire home/apt,2,1,1,16,300.0,4,21,True,0,0,4.91,False,150.0,1200.0,0.09,0.21,0.17,4.99,0.7150684931506849,1553.7671232876712
190,6091841,0.27,False,Oud-Oost,52.36008,4.91091,Entire home/apt,4,2,1,1,121.0,10,30,True,0,0,4.93,False,30.25,1210.0,0.07,0.18,0.16,4.99,0.6575342465753424,682.6712328767123
191,6196535,0.56,False,De Baarsjes - Oud-West,52.36044,4.84953,Entire home/apt,2,1,1,5,130.0,7,16,True,6,1,4.91,False,65.0,910.0,0.06,0.17,0.23,4.99,0.03561643835616438,709.1780821917808
192,6196745,0.64,False,De Baarsjes - Oud-West,52.36423,4.86834,Entire home/apt,2,1,2,1,99.0,5,1125,True,0,0,4.95,False,49.5,495.0,0.04,0.09,0.15,4.99,0.0,495.8767123287671
193,6255736,1.0,False,De Baarsjes - Oud-West,52.37047,4.87464,Entire home/apt,4,2,2,4,149.0,5,1125,True,0,0,4.81,False,37.25,745.0,0.06,0.14,0.17,4.99,0.0,745.0
194,6259402,0.0,False,Centrum-West,52.38753,4.88432,Entire home/apt,4,2,3,11,250.0,4,32,True,1,0,4.97,False,62.5,1000.0,0.06,0.18,0.27,4.99,0.36164383561643837,1250.0
195,6323190,0.0,False,IJburg - Zeeburgereiland,52.36287,4.97491,Entire home/apt,2,1,2,3,132.0,5,7,True,0,0,4.77,False,66.0,660.0,0.05,0.15,0.16,4.99,0.2493150684931507,699.4246575342465
196,6372597,0.6,False,Centrum-West,52.37372,4.87909,Entire home/apt,2,1,1,14,336.0,7,16,True,0,0,4.85,False,168.0,2352.0,0.02,0.21,0.26,4.99,0.0,1678.4931506849316
197,6392669,0.64,False,Noord-West,52.41833,4.90519,Entire home/apt,4,2,3,5,180.0,4,1125,True,0,0,4.67,False,45.0,720.0,0.09,0.2,0.2,4.99,0.0,900.0
198,6429875,0.74,False,Noord-West,52.4087,4.90498,Entire home/apt,6,3,3,15,225.0,4,1125,True,0,0,4.97,False,37.5,900.0,0.12,0.18,0.23,4.99,0.0136986301369863,1124.7945205479452
199,6430582,0.5,False,De Baarsjes - Oud-West,52.37088,4.86814,Entire home/apt,4,2,3,26,645.0,4,14,True,0,0,4.16,True,161.25,2580.0,0.08,0.11,0.33,10.99,0.06027397260273973,3225.0
200,6442389,0.95,False,De Pijp - Rivierenbuurt,52.34825,4.90924,Entire home/apt,4,2,3,13,300.0,5,10,True,0,0,4.9,False,75.0,1500.0,0.08,0.24,0.29,4.99,0.021917808219178082,1487.6712328767123
201,6471162,0.6900000000000001,False,Centrum-Oost,52.360474,4.892034,Entire home/apt,4,2,2,4,160.0,5,12,True,0,0,4.92,False,40.0,800.0,0.08,0.13,0.27,4.99,0.0273972602739726,815.8219178082192
202,6524982,0.67,False,De Baarsjes - Oud-West,52.36923,4.86838,Entire home/apt,4,2,5,14,320.0,4,1125,True,0,0,4.63,False,80.0,1280.0,0.13,0.28,0.22,4.99,0.0,1600.0
203,6532120,1.0,False,Bos en Lommer,52.3754,4.86312,Entire home/apt,2,1,1,1,105.0,4,30,True,0,0,4.86,False,52.5,420.0,0.07,0.16,0.19,4.99,0.0,523.4931506849315
204,6718474,0.75,False,Centrum-West,52.38411,4.8846,Entire home/apt,2,1,1,6,164.0,5,30,True,0,0,4.63,False,82.0,820.0,0.07,0.14,0.24,4.99,0.0,821.2328767123288
205,6727439,0.67,False,De Baarsjes - Oud-West,52.3606,4.85591,Entire home/apt,2,1,1,2,112.0,4,19,True,0,0,5.0,False,56.0,448.0,0.07,0.14,0.17,4.99,0.0,560.0
206,6735459,0.5,True,Centrum-West,52.36894,4.88657,Entire home/apt,2,1,1,6,185.0,7,180,True,3,2,4.85,False,92.5,1295.0,0.08,0.17,0.2,4.99,0.5616438356164384,944.986301369863
207,6745944,0.53,False,Westerpark,52.38211,4.87291,Entire home/apt,2,1,1,7,126.0,4,1124,True,5,1,4.68,False,63.0,504.0,0.07,0.23,0.18,4.99,0.09041095890410959,440.2054794520548
208,6764251,1.0,False,Westerpark,52.38345,4.87251,Entire home/apt,4,2,2,13,269.0,6,30,True,0,0,4.94,False,67.25,1614.0,0.1,0.19,0.18,4.99,0.0,1345.0
209,6816107,1.0,False,De Baarsjes - Oud-West,52.37298,4.85418,Entire home/apt,2,1,1,1,129.0,4,1125,True,0,2,4.75,True,64.5,516.0,0.07,0.16,0.17,4.99,0.0273972602739726,612.6027397260274
210,6819536,0.6000000000000001,True,Centrum-Oost,52.37046,4.91136,Entire home/apt,2,1,1,9,164.0,5,1125,True,0,3,4.9,False,82.0,820.0,0.08,0.17,0.18,4.99,0.6301369863013698,803.3561643835617
211,6819794,0.2,False,Oud-Oost,52.35556,4.91198,Entire home/apt,2,1,1,7,180.0,28,31,True,20,0,4.38,False,90.0,5040.0,0.07,0.19,0.15,4.99,0.7753424657534247,900.0
212,6820290,0.5800000000000001,False,Centrum-Oost,52.36457,4.91142,Entire home/apt,2,1,1,3,170.0,30,1125,True,4,0,4.76,False,85.0,5100.0,0.07,0.17,0.21,4.99,0.42191780821917807,837.054794520548
213,6826043,0.0,False,Oud-Noord,52.39483,4.91477,Entire home/apt,4,2,2,8,210.0,4,30,True,7,0,4.69,False,52.5,840.0,0.06,0.17,0.18,4.99,0.0821917808219178,1050.0
214,6830226,0.24,False,Oud-Oost,52.35194,4.91335,Entire home/apt,1,1,1,5,89.0,5,11,True,4,0,4.74,False,89.0,445.0,0.06,0.11,0.16,4.99,0.7780821917808219,445.0
215,6845563,0.63,False,Oud-Oost,52.36545,4.92532,Entire home/apt,2,1,1,1,110.0,5,20,True,0,0,4.97,False,55.0,550.0,0.06,0.15,0.12,4.99,0.03561643835616438,566.027397260274
216,6863052,0.52,False,De Pijp - Rivierenbuurt,52.35736,4.90468,Entire home/apt,2,1,1,7,250.0,4,1125,True,0,0,4.86,False,125.0,1000.0,0.1,0.27,0.18,4.99,0.0,1250.0
217,6907368,0.13,False,Centrum-West,52.37384,4.88185,Entire home/apt,2,1,1,6,250.0,4,1125,True,5,1,4.8,False,125.0,1000.0,0.1,0.27,0.35000000000000003,4.99,0.4383561643835616,1250.0
218,6920719,0.73,False,De Baarsjes - Oud-West,52.37115,4.86696,Private room,2,1,1,4,110.0,4,30,True,4,5,4.8,False,55.0,440.0,0.05,0.17,0.18,4.99,0.7506849315068493,544.2876712328767
219,6989796,0.55,False,Centrum-Oost,52.36115,4.896,Entire home/apt,3,2,2,9,195.0,7,1125,True,0,0,4.64,False,65.0,1365.0,0.07,0.28,0.17,4.99,0.13424657534246576,873.7534246575342
220,7007415,1.0,False,Oud-Oost,52.35158,4.91161,Entire home/apt,2,1,1,5,180.0,4,14,True,0,0,4.85,False,90.0,720.0,0.07,0.23,0.23,4.99,0.0,900.0
221,7015007,0.0,False,Bos en Lommer,52.38228,4.85217,Entire home/apt,4,2,2,3,275.0,10,365,True,0,0,4.75,False,68.75,2750.0,0.09,0.2,0.25,4.99,0.9041095890410958,1375.0
222,7058094,0.0,False,Zuid,52.35297,4.85206,Entire home/apt,5,3,3,16,333.0,7,30,True,5,0,4.78,False,66.6,2331.0,0.1,0.2,0.32,4.99,0.7095890410958904,1665.0
223,7109857,0.8300000000000001,False,IJburg - Zeeburgereiland,52.36207,4.97713,Entire home/apt,4,2,2,4,159.0,4,8,True,0,0,4.86,False,39.75,636.0,0.06,0.17,0.18,4.99,0.0,792.7397260273973
224,7159415,0.9,False,De Baarsjes - Oud-West,52.37007,4.84877,Entire home/apt,2,1,1,3,122.0,7,12,True,1,0,4.83,True,61.0,854.0,0.06,0.1,0.19,4.99,0.0684931506849315,550.4794520547945
225,7332860,0.0,False,IJburg - Zeeburgereiland,52.35458,4.99522,Private room,1,1,1,1,45.0,180,1125,True,0,0,4.64,False,45.0,8100.0,0.11,0.09,0.16,0.99,0.3424657534246575,240.54794520547946
226,7352133,0.67,False,De Baarsjes - Oud-West,52.36073,4.85525,Entire home/apt,3,2,2,5,156.0,4,1125,True,0,1,5.0,False,52.0,624.0,0.08,0.22,0.19,4.99,0.0,782.0410958904109
227,7382264,0.0,False,IJburg - Zeeburgereiland,52.35379,4.9956,Private room,2,1,1,1,45.0,180,1125,True,30,0,4.54,True,22.5,8100.0,0.09,0.1,0.14,0.99,0.0958904109589041,237.8082191780822
228,7394725,0.5,False,Bos en Lommer,52.37928,4.85735,Entire home/apt,2,1,1,1,131.0,800,1125,True,25,0,4.77,False,65.5,104800.0,0.05,0.15,0.16,4.99,0.8931506849315068,653.4931506849315
229,7555544,0.46,False,Oud-Oost,52.35434,4.91858,Entire home/apt,4,2,2,9,271.0,4,1125,True,0,0,4.63,False,67.75,1084.0,0.07,0.33,0.19,4.99,0.3835616438356164,1356.849315068493
230,7786801,1.0,False,Bos en Lommer,52.37778,4.86073,Entire home/apt,2,1,1,2,130.0,5,26,True,0,0,4.73,False,65.0,650.0,0.08,0.18,0.17,4.99,0.0,650.0
231,7932992,0.4800000000000001,False,Zuid,52.34723,4.86015,Entire home/apt,3,2,2,8,135.0,5,1125,True,0,1,4.93,False,45.0,675.0,0.06,0.19,0.15,4.99,0.021917808219178082,755.8493150684932
232,8100829,0.81,False,Centrum-Oost,52.36422,4.91233,Entire home/apt,2,1,1,12,175.0,6,1125,True,0,0,4.93,False,87.5,1050.0,0.07,0.22,0.21,4.99,0.0027397260273972603,867.4657534246576
233,8196105,1.0,True,De Baarsjes - Oud-West,52.36375,4.86606,Entire home/apt,4,2,4,14,325.0,4,1125,True,0,0,5.0,False,81.25,1300.0,0.08,0.28,0.27,4.99,0.0,1625.0
234,8278300,0.38,False,De Pijp - Rivierenbuurt,52.34933,4.90981,Entire home/apt,2,1,2,9,165.0,6,1125,True,8,1,4.95,False,82.5,990.0,0.07,0.2,0.21,4.99,0.057534246575342465,964.7534246575342
235,8384069,0.53,False,Centrum-West,52.37274,4.88085,Private room,1,1,1,4,75.0,4,60,True,1,1,4.91,False,75.0,300.0,0.06,0.1,0.17,4.99,0.410958904109589,349.86301369863014
236,8475898,0.24,False,De Baarsjes - Oud-West,52.36528,4.86357,Entire home/apt,2,1,1,5,110.0,5,1125,True,3,0,4.48,False,55.0,550.0,0.08,0.17,0.18,4.99,0.5698630136986301,569.0958904109589
237,8535626,0.33999999999999997,False,Oud-Noord,52.39655,4.90783,Entire home/apt,4,2,3,7,180.0,5,20,True,0,0,4.7,True,45.0,900.0,0.08,0.12,0.24,4.99,0.00821917808219178,900.0
238,8578108,0.0,False,Oud-Oost,52.35918,4.92166,Entire home/apt,5,3,5,14,349.0,5,30,True,0,0,4.8,False,69.8,1745.0,0.14,0.26,0.28,4.99,0.4383561643835616,1745.0
239,8584779,0.39000000000000007,False,Centrum-West,52.38042,4.88346,Entire home/apt,2,1,1,13,120.0,5,29,True,0,0,5.0,False,60.0,600.0,0.05,0.16,0.17,4.99,0.0,600.4931506849315
240,8770120,0.79,False,Bos en Lommer,52.37614,4.84966,Entire home/apt,4,2,2,7,140.0,4,30,True,0,0,4.81,False,35.0,560.0,0.04,0.15,0.14,4.99,0.0,700.0
241,8776772,0.22000000000000003,False,Centrum-Oost,52.37445,4.90541,Entire home/apt,4,2,2,10,264.0,6,1125,True,0,0,4.81,False,66.0,1584.0,0.09,0.13,0.29,4.99,0.0,1321.2328767123288
242,8798384,0.39,False,Watergraafsmeer,52.3511,4.94085,Entire home/apt,4,2,3,7,150.0,4,20,True,0,1,4.85,False,37.5,600.0,0.08,0.12,0.26,4.99,0.11506849315068493,933.1369863013699
243,8913666,0.67,False,Westerpark,52.39134,4.87707,Entire home/apt,4,2,2,8,229.0,5,1125,True,0,0,4.85,False,57.25,1145.0,0.1,0.17,0.22,4.99,0.0,1142.7397260273972
244,9045244,0.73,False,Westerpark,52.37864,4.87505,Entire home/apt,3,2,1,6,111.0,7,7,True,0,0,4.84,False,37.0,777.0,0.07,0.15,0.16,4.99,0.0,619.054794520548
245,9075972,0.5,False,Westerpark,52.38095,4.86907,Entire home/apt,2,1,1,1,130.0,4,1125,True,0,0,4.86,False,65.0,520.0,0.07,0.16,0.19,4.99,0.0,650.0
246,9108470,0.09,False,Oostelijk Havengebied - Indische Buurt,52.36008,4.94462,Entire home/apt,4,2,2,1,125.0,45,1125,True,29,0,4.9,False,31.25,5625.0,0.08,0.11,0.19,4.99,0.9972602739726028,625.0
247,9186603,1.0,False,De Baarsjes - Oud-West,52.36641,4.85251,Entire home/apt,4,2,2,5,179.0,5,21,True,0,0,4.79,False,44.75,895.0,0.08,0.17,0.15,4.99,0.0,892.4657534246576
248,9310110,0.83,False,Centrum-West,52.37821,4.89264,Entire home/apt,4,2,3,10,280.0,5,30,True,0,0,4.6,False,70.0,1400.0,0.09,0.22,0.27,4.99,0.049315068493150684,1463.4931506849316
249,9444516,0.8,False,De Baarsjes - Oud-West,52.36757,4.86833,Entire home/apt,2,1,1,20,468.0,4,8,True,7,0,4.41,True,234.0,1872.0,0.12,0.18,0.19,10.99,0.2191780821917808,2477.054794520548
250,9461010,0.52,False,Zuid,52.3502,4.88583,Entire home/apt,4,2,3,7,199.0,5,7,True,0,0,4.92,False,49.75,995.0,0.08,0.2,0.15,4.99,0.030136986301369864,995.1232876712329
251,9490497,0.58,False,Bos en Lommer,52.37825,4.84685,Entire home/apt,4,2,3,6,95.0,5,1125,True,0,0,4.89,False,23.75,475.0,0.05,0.09,0.16,4.99,0.0136986301369863,648.6027397260274
252,9538986,1.0,False,De Baarsjes - Oud-West,52.36625,4.87423,Entire home/apt,2,1,1,4,130.0,4,14,True,2,0,4.92,True,65.0,520.0,0.08,0.15,0.16,4.99,0.021917808219178082,677.1917808219179
253,9808608,0.4700000000000001,False,De Pijp - Rivierenbuurt,52.3558,4.89727,Entire home/apt,4,2,2,7,214.0,4,4,True,6,0,4.93,False,53.5,856.0,0.08,0.14,0.25,4.99,0.42191780821917807,1308.2191780821918
254,9921636,0.65,False,Centrum-West,52.37085,4.88212,Entire home/apt,2,1,1,4,220.0,4,1125,True,0,0,4.83,True,110.0,880.0,0.08,0.2,0.22,4.99,0.0,1100.0
255,10036864,0.67,False,IJburg - Zeeburgereiland,52.35503,4.99792,Entire home/apt,4,2,6,9,204.0,6,1125,True,0,0,4.2,False,51.0,1224.0,0.08,0.19,0.27,4.99,0.27945205479452057,1017.6027397260274
256,10055684,0.56,False,Oostelijk Havengebied - Indische Buurt,52.3648,4.93265,Entire home/apt,2,1,1,3,145.0,4,1125,True,0,1,4.57,False,72.5,580.0,0.06,0.09,0.16,4.99,0.6794520547945205,725.0
257,10080818,0.67,False,Watergraafsmeer,52.35421,4.9434,Entire home/apt,4,2,5,12,225.0,4,1125,True,0,0,5.0,False,56.25,900.0,0.09,0.19,0.14,4.99,0.0,1125.0
258,10094980,1.0,True,Centrum-Oost,52.37074,4.90027,Entire home/apt,4,2,2,9,269.0,7,30,True,1,3,4.63,False,67.25,1883.0,0.07,0.27,0.24,4.99,0.0027397260273972603,1208.8082191780823
259,10379281,0.9500000000000001,False,Noord-West,52.42236,4.89511,Entire home/apt,2,1,1,4,248.0,4,1125,True,0,0,4.9,False,124.0,992.0,0.07,0.2,0.19,4.99,0.07945205479452055,1241.4383561643835
260,10421029,0.09,False,Centrum-Oost,52.36077,4.88909,Entire home/apt,4,2,2,8,172.0,4,30,True,0,0,4.74,False,43.0,688.0,0.09,0.23,0.18,4.99,0.3315068493150685,860.0
261,10468991,1.0,False,IJburg - Zeeburgereiland,52.35155,4.9929,Entire home/apt,4,2,4,17,455.0,5,1125,True,0,0,4.68,False,113.75,2275.0,0.13,0.12,0.12,10.99,0.1589041095890411,2361.958904109589
262,10522903,0.68,False,Centrum-West,52.37412,4.88836,Entire home/apt,4,2,2,4,140.0,7,7,True,0,3,4.58,True,35.0,980.0,0.08,0.17,0.2,4.99,0.13972602739726028,711.6438356164383
263,10549599,0.16,False,Centrum-Oost,52.37427,4.90485,Entire home/apt,2,1,1,9,240.0,10,30,True,14,0,4.74,False,120.0,2400.0,0.08,0.14,0.28,4.99,0.9178082191780822,1200.0
264,10569785,0.0,False,Geuzenveld - Slotermeer,52.38283,4.83621,Private room,2,1,1,3,55.0,10,90,True,0,0,4.16,False,27.5,550.0,0.06,0.13,0.17,2.99,0.0,288.47945205479454
265,10823505,0.5700000000000001,False,Noord-West,52.40745,4.90396,Entire home/apt,8,4,6,4,150.0,5,1125,True,0,0,4.81,False,18.75,750.0,0.07,0.12,0.21,4.99,0.4328767123287671,775.7534246575342
266,11000373,1.0,False,IJburg - Zeeburgereiland,52.35628,4.99844,Entire home/apt,4,2,5,11,257.0,4,14,True,0,0,4.9,False,64.25,1028.0,0.05,0.24,0.31,4.99,0.1232876712328767,1333.5616438356165
267,11035643,0.0,False,IJburg - Zeeburgereiland,52.36688,4.95835,Private room,2,1,2,1,55.0,4,1125,True,0,0,4.449999999999999,False,27.5,220.0,0.04,0.13,0.15,2.99,0.0136986301369863,275.0
268,11054922,0.0,False,Centrum-West,52.37102,4.87885,Entire home/apt,4,2,4,10,299.0,5,1125,True,0,1,4.85,False,74.75,1495.0,0.17,0.15,0.15,4.99,0.4383561643835616,1495.0
269,11098408,1.0,False,De Aker - Nieuw Sloten,52.34546,4.79649,Private room,1,1,1,3,31.0,30,1125,True,0,0,4.29,True,31.0,930.0,0.08,0.1,0.15,0.99,0.5945205479452055,261.09589041095893
270,11317473,0.54,False,De Pijp - Rivierenbuurt,52.34449,4.89515,Entire home/apt,4,2,3,13,361.0,4,1125,True,1,2,4.88,False,90.25,1444.0,0.09,0.24,0.26,4.99,0.010958904109589041,1703.4246575342465
271,11386080,0.5,False,Westerpark,52.39022,4.87878,Entire home/apt,2,1,1,6,79.0,4,1125,True,0,0,5.0,False,39.5,316.0,0.07,0.12,0.15,4.99,0.0,454.24657534246575
272,11426523,1.0,False,Westerpark,52.38181,4.87683,Entire home/apt,2,1,1,14,200.0,4,14,True,0,0,4.82,False,100.0,800.0,0.07,0.16,0.15,4.99,0.019178082191780823,1007.1232876712329
273,11645006,0.25,False,Zuid,52.36038,4.87904,Entire home/apt,2,1,1,12,175.0,12,18,True,0,0,5.0,False,87.5,2100.0,0.07,0.23,0.19,4.99,0.4767123287671233,875.0
274,11649293,0.8,False,IJburg - Zeeburgereiland,52.35092,5.00225,Entire home/apt,4,2,3,6,180.0,5,1125,True,0,0,5.0,False,45.0,900.0,0.07,0.2,0.22,4.99,0.010958904109589041,892.6027397260274
275,11689351,0.38,False,De Pijp - Rivierenbuurt,52.35808,4.88892,Entire home/apt,2,1,1,7,171.0,3,1125,True,2,3,4.69,False,85.5,513.0,0.08,0.17,0.14,4.99,0.005479452054794521,761.2328767123288
276,11822995,1.0,False,De Baarsjes - Oud-West,52.36429,4.85056,Entire home/apt,2,1,1,5,95.0,5,60,True,0,0,4.81,True,47.5,475.0,0.07,0.15,0.17,4.99,0.0,475.0
277,11962960,0.5800000000000001,False,Zuid,52.348694,4.856783,Entire home/apt,2,1,1,8,159.0,9,30,True,0,0,4.82,False,79.5,1431.0,0.07,0.23,0.21,4.99,0.0,795.0
278,12039992,0.26,False,Zuid,52.34993,4.87882,Entire home/apt,4,2,3,8,350.0,4,1125,True,0,0,4.84,False,87.5,1400.0,0.14,0.18,0.26,4.99,0.03561643835616438,1750.0
279,12059101,0.72,True,De Pijp - Rivierenbuurt,52.34476,4.89201,Private room,4,1,4,6,92.0,4,1125,True,5,4,4.83,False,23.0,368.0,0.06,0.1,0.16,4.99,0.7945205479452054,410.26027397260276
280,12065591,0.7,False,Centrum-West,52.38018,4.87985,Private room,2,1,2,10,149.0,4,190,True,1,2,4.81,True,74.5,596.0,0.07,0.18,0.19,4.99,0.6109589041095891,745.0
281,12227324,0.6799999999999999,False,De Pijp - Rivierenbuurt,52.34403,4.89232,Entire home/apt,2,1,1,5,135.0,5,1125,True,0,0,4.82,False,67.5,675.0,0.04,0.15,0.17,4.99,0.0,675.0
282,12251311,0.22,False,Noord-Oost,52.40583,4.93275,Entire home/apt,5,3,4,4,120.0,10,60,True,0,0,4.86,False,24.0,1200.0,0.05,0.13,0.19,4.99,0.0,850.2602739726027
283,12347938,1.0,False,Oud-Oost,52.35331,4.92009,Entire home/apt,6,3,4,1,125.0,4,1125,True,0,0,4.67,False,20.83,500.0,0.08,0.1,0.18,4.99,0.00821917808219178,658.6849315068494
284,12499692,1.0,False,Oud-Oost,52.35663,4.91654,Entire home/apt,2,1,1,5,70.0,4,60,True,0,0,3.91,False,35.0,280.0,0.06,0.12,0.15,2.99,0.0,387.9178082191781
285,12548328,0.08999999999999997,False,De Pijp - Rivierenbuurt,52.34426,4.89841,Entire home/apt,2,1,2,12,225.0,25,30,True,29,0,5.0,False,112.5,5625.0,0.11,0.13,0.25,4.99,0.9972602739726028,1125.0
286,12553513,0.25,False,Oud-Oost,52.36544,4.92655,Entire home/apt,2,1,1,9,199.0,4,1125,True,0,0,4.7,False,99.5,796.0,0.07,0.22,0.21,4.99,0.4273972602739726,995.0
287,12733599,0.3,False,Watergraafsmeer,52.34991,4.94026,Private room,2,1,1,11,79.0,30,1125,True,0,0,4.67,False,39.5,2370.0,0.06,0.12,0.17,4.99,0.7013698630136986,379.5890410958904
288,12761526,0.54,False,Watergraafsmeer,52.35442,4.93148,Entire home/apt,3,2,1,10,109.0,4,30,True,0,0,4.74,False,36.33,436.0,0.06,0.08,0.14,4.99,0.0,627.6575342465753
289,12772984,0.8300000000000001,False,Watergraafsmeer,52.34219,4.91696,Entire home/apt,4,2,4,6,250.0,4,14,True,0,0,4.9,False,62.5,1000.0,0.09,0.21,0.28,4.99,0.052054794520547946,1285.7534246575342
290,12885866,0.0,False,Geuzenveld - Slotermeer,52.38116,4.83607,Private room,2,1,1,1,50.0,10,90,True,0,0,4.57,False,25.0,500.0,0.07,0.09,0.15,2.99,0.0,263.64383561643837
291,13017363,0.2,False,Westerpark,52.37824,4.87087,Entire home/apt,2,1,1,8,150.0,28,1125,True,0,0,4.89,False,75.0,4200.0,0.08,0.08,0.2,4.99,0.25205479452054796,750.0
292,13017542,1.0,True,De Baarsjes - Oud-West,52.37027,4.85532,Entire home/apt,4,2,3,9,196.0,4,30,True,0,2,4.9,False,49.0,784.0,0.08,0.09,0.19,4.99,0.0136986301369863,995.4383561643835
293,13074889,0.6,False,Zuid,52.34389,4.86687,Entire home/apt,4,2,4,5,240.0,4,30,True,0,1,4.94,False,60.0,960.0,0.09,0.24,0.22,4.99,0.00821917808219178,1200.0
294,13135409,0.21000000000000008,False,Zuid,52.35079,4.85205,Entire home/apt,2,1,1,4,90.0,4,1125,True,2,0,4.64,False,45.0,360.0,0.07,0.08,0.16,4.99,0.019178082191780823,481.83561643835617
295,13152028,0.27,False,Westerpark,52.3918,4.87313,Entire home/apt,4,2,2,11,195.0,4,1125,True,0,0,4.86,False,48.75,780.0,0.08,0.24,0.17,4.99,0.4465753424657534,975.0
296,13169294,0.0,False,Watergraafsmeer,52.35323,4.93898,Entire home/apt,4,2,3,4,175.0,4,14,True,0,0,4.67,False,43.75,700.0,0.09,0.24,0.21,4.99,0.0,875.0
297,13229949,0.0,False,Geuzenveld - Slotermeer,52.381,4.83538,Private room,2,1,1,2,59.0,5,1125,True,0,0,3.67,False,29.5,295.0,0.05,0.11,0.16,2.99,0.0,295.0
298,13256599,1.0,True,Centrum-West,52.36861,4.88607,Entire home/apt,3,2,1,12,210.0,7,180,True,8,1,4.82,False,70.0,1470.0,0.09,0.2,0.23,4.99,0.7561643835616438,1093.013698630137
299,13353566,1.0,False,Noord-Oost,52.38531,4.95352,Private room,4,1,2,10,365.0,4,32,True,1,0,4.68,False,91.25,1460.0,0.1,0.16,0.28,4.99,0.7616438356164383,1826.3424657534247
